ID,PROVINCE_CODE,PROVINCE,CITY_CODE,CITY,MAGNETIC ANOMALY,LITOLOGI_CODE,LITOLOGI,MINERAL_CODE,MINERAL_POTENTIAL,INFORMATION,DATA_SOURCE,EASTING,NORTHING,LAT,LON
558,11,Aceh,,Aceh Selatan,,,,5,Besi Primer,Tidak ada data kadar Fe,"PT Beri Mineral Utama, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,3.210686769,97.31689453
559,11,Aceh,,Gayo Lues,,,,5,Besi Primer,"Kadar Fe 66,8 - 68,2%","PT Bumi Babahrot, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provinsi",690488.7339,49588.96606,3.902374159,96.70166016
560,11,Aceh,,Gayo Lues,,,,5,Besi Primer,"Tipe porfiri pd bt induk diorit kuarsa dengan kadar Cu 0,15-0,8%, Pb 71,5%, Mo 0,015%","PT Juya Aceh Mining, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,3.924337114,96.69067383
561,11,Aceh,,Gayo Lues,,,,5,Besi Primer,"Tipe porfiri pd bt induk diorit kuarsa dengan kadar Cu 0,15-0,8%, Pb 71,5%, Mo 0,015%","PT Leuseur Karya Tambang, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,3.913355606,96.69067383
562,11,Aceh,,Kota Subulusalam,,,,5,Besi Primer,"Dengan kadar Fe 35,1%","PT Organik Semesta Subur, Laporan RKAB Tahun 2019",690488.7339,49588.96606,2.771695776,98.0859375
563,11,Aceh,,Aceh Selatan,,,,5,Besi Primer,Tidak ada data kadar Fe,"KSU Ni'mat Seupakat, Laporan Studi Kelayakan",690488.7339,49588.96606,3.452193702,97.07519531
564,13,Sumatera Barat,,Pasaman,,,,5,Besi Primer,,"PT Sumber Minera Bersama, 2017",690488.7339,49588.96606,-0.054665403,100.1074219
565,13,Sumatera Barat,,Pasaman Barat,,,,5,Besi Primer,,"PT Sumatera Ina Minerindo, 2017",690488.7339,49588.96606,0.22965013,99.22851562
566,13,Sumatera Barat,,Pasaman,,,,5,Besi Primer,,"PT Bacom Tirta Indotama, 2017",690488.7339,49588.96606,0.339038074,99.79980469
567,35,Jawa Timur,,Trenggalek,,,,6,Besi Sedimen,"Bongkah-bongkah bijih besi dengan ukuran 0,2 m s.d. 7 m","Pusat Sumber Daya Geologi, Eksplorasi Umum Endapan Besi di Kab. Trenggalek, 2007",690488.7339,49588.96606,-8.276727101,111.4892578
568,35,Jawa Timur,,Trenggalek,,,,6,Besi Sedimen,"Dihitung sampai level 100 m, berat jenis 3,69","Pusat Sumber Daya Geologi, Eksplorasi Umum Endapan Besi di Kab. Trenggalek, 2007",690488.7339,49588.96606,-8.276727101,111.5332031
569,35,Jawa Timur,,Trenggalek,,,,6,Besi Sedimen,"Dihitung sampai level 100 m, berat jenis 3,84","Dinas Lingkungan Hidup, Pertambangan dan Energi, Kabupaten Trenggalek, Laporan Analisa Geokimia Bahan Galian Kabupaten Trenggalek, 2005",690488.7339,49588.96606,-8.233237111,111.5332031
570,35,Jawa Timur,,Trenggalek,,,,6,Besi Sedimen,"Dihitung sampai level 100 m, berat jenis 3,85","Dinas Lingkungan Hidup, Pertambangan dan Energi, Kabupaten Trenggalek, Laporan Analisa Geokimia Bahan Galian Kabupaten Trenggalek, 2005",690488.7339,49588.96606,-8.233237111,111.5332031
571,35,Jawa Timur,,Trenggalek,,,,6,Besi Sedimen,"Dihitung sampai level 100 m, berat jenis 3,86","Pusat Sumber Daya Geologi, Eksplorasi Umum Endapan Besi di Kab. Trenggalek, 2007",690488.7339,49588.96606,-8.233237111,111.5332031
572,35,Jawa Timur,,Trenggalek,,,,6,Besi Sedimen,"Dua lapisan batubesi dengan tebal 0,25 m dan 0,15 m","Pusat Sumber Daya Geologi, Eksplorasi Umum Endapan Besi di Kab. Trenggalek, 2007",690488.7339,49588.96606,-8.276727101,111.5332031
573,91,Papua,,Mimika,,,,7,Emas Plaser,"Tailing PT. Freport, 31 km2, kadar Au = 2,5 g/t.",,690488.7339,49588.96606,-4.740675385,136.9335937
574,92,Papua Barat,,Teluk Wondama,,,,7,Emas Plaser,"4 lokasi, Kindi, Kindi Hulu, Munggar dan Munggar Hulu, kadar Au 0,2 g/t s.d. 1,66 g/t","PT Abisha Bumi Persada, Laporan Studi Kelayakan Tahun 2019 (Tabulasi Dinas ESDM Provinsi))",690488.7339,49588.96606,-2.986927393,134.4726562
575,18,Lampung,,Lampung Utara,,,,7,Emas Plaser,"Plaser dengan kadar Au=2,6 gr/ton",,690488.7339,49588.96606,-4.828259747,104.765625
576,61,Kalimantan Barat,,Melawi,,,,7,Emas Plaser,"Aluvial kadar Au=0,01-1,5 gr/ton",,690488.7339,49588.96606,-0.351560294,112.1484375
577,61,Kalimantan Barat,,Kapuas Hulu,,,,7,Emas Plaser,"Aluvial kadar Au=0,825 gr/m3",,690488.7339,49588.96606,0.351560294,112.9394531
578,61,Kalimantan Barat,,Kapuas Hulu,,,,7,Emas Plaser,"Aluvial kadar Au=0,292 gr/m3",,690488.7339,49588.96606,0.351560294,113.0273437
579,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,Aluvial dengan kadar Au=300 mgr/m3,,690488.7339,49588.96606,-2.108898659,113.1152344
580,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,38 gr/m3",,690488.7339,49588.96606,-2.196727242,112.5878906
581,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,36 gr/m3",,690488.7339,49588.96606,-2.460181181,112.9394531
582,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,268 gr/m3",,690488.7339,49588.96606,-2.196727242,112.5878906
583,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,Aluvial dengan kadar Au=184 mgr/m3,,690488.7339,49588.96606,-2.460181181,112.5
584,62,Kalimantan Tengah,,Katingan,,,,7,Emas Plaser,Aluvial dengan kadar Au=280 mgr/m3,,690488.7339,49588.96606,-1.933226826,113.203125
585,62,Kalimantan Tengah,,Katingan,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,36 gr/m3",,690488.7339,49588.96606,-1.230374177,112.7636719
586,62,Kalimantan Tengah,,Katingan,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,22 gr/m3",,690488.7339,49588.96606,-2.021065119,113.3789062
587,62,Kalimantan Tengah,,Gunung Mas,,,,7,Emas Plaser,Aluvial dengan kadar Au=288 mgr/m3,,690488.7339,49588.96606,-1.142502404,113.6425781
588,62,Kalimantan Tengah,,Gunung Mas,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,148 gr/m3",,690488.7339,49588.96606,-0.966751,113.90625
589,62,Kalimantan Tengah,,Kapuas,,,,7,Emas Plaser,"Tebal aluvial 1m, kadar Au = 177 mg/m3",KPP Konservasi 2007,690488.7339,49588.96606,-1.318243057,114.3457031
590,62,Kalimantan Tengah,,Pulang Pisau,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,243 gr/m3",,690488.7339,49588.96606,-1.493971307,113.90625
591,64,Kalimantan Timur,,Kutai Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,1-0,473 gr/ton",,690488.7339,49588.96606,0.790990498,116.2792969
592,64,Kalimantan Timur,,Kutai Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=120 mgr/3; Pt=6,62 mgr/m3",,690488.7339,49588.96606,0.703107352,116.8066406
593,75,Gorontalo,,Pahuwato,,,,7,Emas Plaser,"Aluvial dengan kadar Terukur Au=313 mg/m3, bijih Au=151,75 mg/m3",,690488.7339,49588.96606,0.527336305,121.9042969
594,75,Gorontalo,,Pahuawato,,,,7,Emas Plaser,"Aluvial dengan kadar Bijih Au=102,7 mg/m3","Mc. Lellan G. 1975, S. Balayo Alluvial Gold Prospect, Marisa, Sulawesi Utara, Program Report PT. Tropict Endeavor Indonesia",690488.7339,49588.96606,0.703107352,121.9042969
595,75,Gorontalo,,Pahuwato,,,,7,Emas Plaser,"Aluvial dengan kadar Bijih Au(tkur=idks)=0,321 gr/m3",,690488.7339,49588.96606,0.527336305,121.9042969
596,75,Gorontalo,,Pahuwato,,,,7,Emas Plaser,Aluvial dengan kadar Logam Au=250 mg/m3,,690488.7339,49588.96606,0.615222552,121.8164062
597,75,Gorontalo,,Pahuwato,,,,7,Emas Plaser,Aluvial dengan kadar Au=400 mg/m3,"Sigit S.Et.al.1977, Buku Tahunan Pertambangan Indonesia, 1976, p. 133-135",690488.7339,49588.96606,0.703107352,121.9042969
598,75,Gorontalo,,Boalemo,,,,7,Emas Plaser,Aluvial dengan kadar Bijih (terukur) Au=0.53 gr/m3,,690488.7339,49588.96606,0.527336305,122.6074219
599,75,Gorontalo,,Gorontalo,,,,7,Emas Plaser,"Aluvial dengan kadar Bijih (terukur) Au=0,325 g/m3",,690488.7339,49588.96606,0.615222552,122.8710937
600,71,Sulawesi Utara,,Mongondow,,,,7,Emas Plaser,Aluvial dengan kadar Bijih Au=650 mg/m3,,690488.7339,49588.96606,0.615222552,124.453125
601,71,Sulawesi Utara,,Bolaang Mongondow Timur,,,,7,Emas Plaser,"Bijih berupa urat dan stockworks dengan kadar Bijih Au=1,6 gr/t",,690488.7339,49588.96606,0.790990498,124.6289062
602,61,Kalimantan Barat,,Bengkayang,,,,7,Emas Plaser,Endapan aluvial,,690488.7339,49588.96606,0.878871783,109.4238281
603,61,Kalimantan Barat,,Bengkayang,,,,7,Emas Plaser,"Aluvial kadar Au=4,36 gr/m3",,690488.7339,49588.96606,0.790990498,109.5996094
604,61,Kalimantan Barat,,Bengkayang,,,,7,Emas Plaser,"Aluvial kadar Au=124,08 mgr/m3, mineral ikutan Besi,Zirkon","Widasaputra S, 1976, Laporan Penyelidikan Pendahuluan Terhadap Endapan Emas Plaser di Lermbah S. raya, Kab. Sambas, Kalbar",690488.7339,49588.96606,0.790990498,108.984375
605,61,Kalimantan Barat,,Bengkayang,,,,7,Emas Plaser,Aluvial kadar Au=169 mgr/m3,,690488.7339,49588.96606,0.790990498,109.1601562
606,61,Kalimantan Barat,,Bengkayang,,,,7,Emas Plaser,"Aluvial kadar Au=2,264 gr/m3",,690488.7339,49588.96606,0.966751,109.4238281
607,61,Kalimantan Barat,,Sambas,,,,7,Emas Plaser,"Kadar rata-rata Au = 0,647 g/m3",Subdit Konservasi 2004,690488.7339,49588.96606,1.230374177,109.1601562
608,61,Kalimantan Barat,,Sambas,,,,7,Emas Plaser,"Kadar rata-rata Au = 0,647 g/m4",Subdit Konservasi 2005,690488.7339,49588.96606,1.230374177,109.4238281
609,61,Kalimantan Barat,,Sambas,,,,7,Emas Plaser,"Emas plaser Au=2,2gr/m3","Subdit. Eksplorasi Mineral Logam, 2001",690488.7339,49588.96606,1.318243057,109.5117187
610,61,Kalimantan Barat,,Sanggau,,,,7,Emas Plaser,"Terdapat pada aliran S. Bunan, S. Selesung dan S. Raman",Subdit Konservasi 2005,690488.7339,49588.96606,0.439448816,110.2148437
611,61,Kalimantan Barat,,Sanggau,,,,7,Emas Plaser,Data sumber daya tidak ada,KPP Konservasi 2006,690488.7339,49588.96606,0.790990498,110.7421875
612,61,Kalimantan Barat,,Sekadau - Sintang,,,,7,Emas Plaser,Vol. : 6.057.058 m3 (terbukti) kadar 432 mg/m3 Au dan 415.500 m3 (terkira) kadar 621 mg/m3.,"PT Kapuas Aluvial Jaya, 1998",690488.7339,49588.96606,2.68E-11,111.1816406
613,61,Kalimantan Barat,,Sintang,,,,7,Emas Plaser,,Bid. PKS. 2007,690488.7339,49588.96606,0.878871783,110.9179687
614,61,Kalimantan Barat,,Sintang,,,,7,Emas Plaser,"Tailing, kadar Au = 51 mg/m3.",KPP Konservasi 2006,690488.7339,49588.96606,0.790990498,111.09375
615,61,Kalimantan Barat,,Melawi,,,,7,Emas Plaser,Aluvial kadar Au=800-1.000 mgr/m3,,690488.7339,49588.96606,-0.966751,111.2695312
616,61,Kalimantan Barat,,Ketapang,,,,7,Emas Plaser,"Aluvial kadar Au=0,01-1,5 gr/ton",,690488.7339,49588.96606,-1.230374177,109.2480469
617,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,268 gr/m3","PT Ensbury Kalteng Mining, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.021065119,111.9726562
618,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,268 gr/m3",,690488.7339,49588.96606,-2.021065119,111.9726562
619,61,Kalimantan Barat,,Bengkayang,,,,7,Emas Plaser,"Kadar Au 1,53 g/t CoG 0,5 g/t",The Exploration History of Buduk Gold Mine dlm Proseding MGEI-IAGI Seminar 2010,690488.7339,49588.96606,0.966751,109.2480469
620,61,Kalimantan Barat,,Sanggau,,,,7,Emas Plaser,,"PT Satria Pratama Mandiri, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,2.68E-11,110.6542969
621,61,Kalimantan Barat,,Sambas,,,,7,Emas Plaser,"Aluvial dengan kadar Au 71,075 mg/m3","PSDMBP, Eksplorasi Umum Emas di Daerah Pangapit dan Sekitarnya Kabupaten Sambas Provinsi Kalimantan Barat Tahun 2018",690488.7339,49588.96606,1.230374177,109.3359375
622,14,Riau,,Kampar,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,28 gr/m3",,690488.7339,49588.96606,-0.087890591,101.0742187
623,14,Riau,,Kuantan Sengingi,,,,7,Emas Plaser,Kadar rata-rata Au = 20 mg/ m3,KPP Konservasi 2007,690488.7339,49588.96606,-0.263670944,101.6015625
624,14,Riau,,Kuantan Singingi,,,,7,Emas Plaser,Kadar rata-rata Au = 200 mg/ m3,KPP Konservasi 2007,690488.7339,49588.96606,-0.439448816,101.25
625,14,Riau,,Indragiri Hulu,,,,7,Emas Plaser,"Aluvial dengan kadar Au=1,164g/m3",,690488.7339,49588.96606,-0.527336305,101.5136719
626,14,Riau,,Indragiri Hulu,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,089-0,136 gr/m3",,690488.7339,49588.96606,-0.527336305,101.3378906
627,14,Riau,,Indragiri Hulu,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,089-0,136 gr/m3",,690488.7339,49588.96606,-0.615222552,101.5136719
628,73,Sulawesi Selatan,,Luwu Utara,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,31 gr/m3",,690488.7339,49588.96606,-2.196727242,120.4980469
629,73,Sulawesi Selatan,,Tana Toraja,,,,7,Emas Plaser,"Alluvial, kadar rata-rata 0,48 g/m3","Kusbini, 1988, Kanwil DPE Sulsel",690488.7339,49588.96606,-3.074695072,119.7070312
630,35,Jawa Timur,,Sidoarjo,,,,7,Emas Plaser,"Lumpur lapindo, Au = 5,37 mg/t.",KPP Konservasi 2007,690488.7339,49588.96606,-7.536764322,112.6757812
631,64,Kalimantan Timur,,Kutai Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,1-0,473 gr/ton",,690488.7339,49588.96606,0.776561675,116.3232422
632,64,Kalimantan Timur,,Kutai Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=120 mgr/3; Pt=6,62 mgr/m3",,690488.7339,49588.96606,0.694623298,116.8505859
633,75,Gorontalo,,Pahuwato,,,,7,Emas Plaser,"Aluvial dengan kadar Terukur Au=313 mg/m3, bijih Au=151,75 mg/m3",,690488.7339,49588.96606,0.530883304,121.8603516
634,75,Gorontalo,,Pahuawato,,,,7,Emas Plaser,"Aluvial dengan kadar Bijih Au=102,7 mg/m3","Mc. Lellan G. 1975, S. Balayo Alluvial Gold Prospect, Marisa, Sulawesi Utara, Program Report PT. Tropict Endeavor Indonesia",690488.7339,49588.96606,0.694623298,121.9482422
635,75,Gorontalo,,Pahuwato,,,,7,Emas Plaser,"Aluvial dengan kadar Bijih Au(tkur=idks)=0,321 gr/m3",,690488.7339,49588.96606,0.4899769,121.9482422
636,75,Gorontalo,,Pahuwato,,,,7,Emas Plaser,Aluvial dengan kadar Logam Au=250 mg/m3,,690488.7339,49588.96606,0.571801163,121.8164062
637,75,Gorontalo,,Pahuwato,,,,7,Emas Plaser,Aluvial dengan kadar Au=400 mg/m3,"Sigit S.Et.al.1977, Buku Tahunan Pertambangan Indonesia, 1976, p. 133-135",690488.7339,49588.96606,0.653671178,121.9042969
638,75,Gorontalo,,Boalemo,,,,7,Emas Plaser,Aluvial dengan kadar Bijih (terukur) Au=0.53 gr/m3,,690488.7339,49588.96606,0.4899769,122.6513672
639,75,Gorontalo,,Gorontalo,,,,7,Emas Plaser,"Aluvial dengan kadar Bijih (terukur) Au=0,325 g/m3",,690488.7339,49588.96606,0.530883304,122.9150391
640,71,Sulawesi Utara,,Mongondow,,,,7,Emas Plaser,Aluvial dengan kadar Bijih Au=650 mg/m3,,690488.7339,49588.96606,0.571801163,124.4970703
641,71,Sulawesi Utara,,Bolaang Mongondow Timur,,,,7,Emas Plaser,"Bijih berupa urat dan stockworks dengan kadar Bijih Au=1,6 gr/t",,690488.7339,49588.96606,0.776561675,124.6289062
642,61,Kalimantan Barat,,Melawi,,,,7,Emas Plaser,"Aluvial kadar Au=0,01-1,5 gr/ton",,690488.7339,49588.96606,-0.366380308,112.1484375
643,61,Kalimantan Barat,,Kapuas Hulu,,,,7,Emas Plaser,"Aluvial kadar Au=0,825 gr/m3",,690488.7339,49588.96606,0.367326601,112.9833984
644,61,Kalimantan Barat,,Kapuas Hulu,,,,7,Emas Plaser,"Aluvial kadar Au=0,292 gr/m3",,690488.7339,49588.96606,0.367326601,113.0712891
645,82,Maluku Utara,,Halmahera Tengah,,,,7,Emas Plaser,"Kolovial, Au = 100 mg/m3",KPP Konservasi 2008,690488.7339,49588.96606,0.530883304,128.4960937
646,64,Kalimantan Timur,,Kutai Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,1-0,473 gr/ton",,690488.7339,49588.96606,0.834931386,116.3232422
647,64,Kalimantan Timur,,Kutai Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=120 mgr/3; Pt=6,62 mgr/m3",,690488.7339,49588.96606,0.747049145,116.8505859
648,75,Gorontalo,,Pahuwato,,,,7,Emas Plaser,"Aluvial dengan kadar Terukur Au=313 mg/m3, bijih Au=151,75 mg/m3",,690488.7339,49588.96606,0.571279597,121.8603516
649,75,Gorontalo,,Pahuawato,,,,7,Emas Plaser,"Aluvial dengan kadar Bijih Au=102,7 mg/m3","Mc. Lellan G. 1975, S. Balayo Alluvial Gold Prospect, Marisa, Sulawesi Utara, Program Report PT. Tropict Endeavor Indonesia",690488.7339,49588.96606,0.747049145,121.9482422
650,75,Gorontalo,,Pahuwato,,,,7,Emas Plaser,"Aluvial dengan kadar Bijih Au(tkur=idks)=0,321 gr/m3",,690488.7339,49588.96606,0.527336305,121.9482422
651,75,Gorontalo,,Boalemo,,,,7,Emas Plaser,Aluvial dengan kadar Bijih (terukur) Au=0.53 gr/m3,,690488.7339,49588.96606,0.527336305,122.6513672
652,75,Gorontalo,,Gorontalo,,,,7,Emas Plaser,"Aluvial dengan kadar Bijih (terukur) Au=0,325 g/m3",,690488.7339,49588.96606,0.571279597,122.9150391
653,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,268 gr/m3","PT Ensbury Kalteng Mining, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-1.977146554,111.9726562
654,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,268 gr/m3","PT Ensbury Kalteng Mining, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.021065119,112.0166016
655,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,268 gr/m3",,690488.7339,49588.96606,-2.021065119,112.0166016
656,73,Sulawesi Selatan,,Luwu Utara,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,31 gr/m3",,690488.7339,49588.96606,-2.196727242,120.4541016
657,61,Kalimantan Barat,,Melawi,,,,7,Emas Plaser,"Aluvial kadar Au=0,01-1,5 gr/ton",,690488.7339,49588.96606,-0.395504672,112.1484375
658,61,Kalimantan Barat,,Kapuas Hulu,,,,7,Emas Plaser,"Aluvial kadar Au=0,825 gr/m3",,690488.7339,49588.96606,0.395504672,112.9833984
659,61,Kalimantan Barat,,Kapuas Hulu,,,,7,Emas Plaser,"Aluvial kadar Au=0,292 gr/m3",,690488.7339,49588.96606,0.395504672,113.0712891
660,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,38 gr/m3",,690488.7339,49588.96606,-2.240639609,112.6318359
661,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,36 gr/m3",,690488.7339,49588.96606,-2.460181181,112.9833984
662,62,Kalimantan Tengah,,Kotawaringin Timur,,,,7,Emas Plaser,Aluvial dengan kadar Au=184 mgr/m3,,690488.7339,49588.96606,-2.504085262,112.5439453
663,62,Kalimantan Tengah,,Katingan,,,,7,Emas Plaser,Aluvial dengan kadar Au=280 mgr/m3,,690488.7339,49588.96606,-1.933226826,113.2470703
664,62,Kalimantan Tengah,,Gunung Mas,,,,7,Emas Plaser,Aluvial dengan kadar Au=288 mgr/m3,,690488.7339,49588.96606,-1.098565496,113.6865234
665,62,Kalimantan Tengah,,Gunung Mas,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,148 gr/m3",,690488.7339,49588.96606,-0.922811663,113.90625
666,62,Kalimantan Tengah,,Kapuas,,,,7,Emas Plaser,"Tebal aluvial 1m, kadar Au = 177 mg/m3",KPP Konservasi 2007,690488.7339,49588.96606,-1.318243057,114.3017578
667,62,Kalimantan Tengah,,Pulang Pisau,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,243 gr/m3",,690488.7339,49588.96606,-1.450040497,113.8623047
668,63,Kalimantan Selatan,,Banjar Baru,,,,7,Emas Plaser,Alluvial (cadangan tereka Bijih:30.000.00 ton) dan mineral ikutan platina Pt=40 mgr/m3,,690488.7339,49588.96606,-3.469557303,114.8291016
669,73,Sulawesi Selatan,,Enrekang,,,,7,Emas Plaser,"Alluvial purba, Au 0,167 g/m3","Kusbini, 1988, Kanwil DPE Sulsel",690488.7339,49588.96606,-3.469557303,119.9267578
670,73,Sulawesi Selatan,,Tana Toraja,,,,7,Emas Plaser,"Alluvial, kadar rata-rata 0,48 g/m3","Kusbini, 1988, Kanwil DPE Sulsel",690488.7339,49588.96606,-3.118576217,119.7070312
671,61,Kalimantan Barat,,Bombana,,,,7,Emas Plaser,"Emas plaser Au=2,2gr/m3","Subdit. Eksplorasi Mineral Logam, 2001",690488.7339,49588.96606,-4.784468967,121.9482422
672,74,Sulawesi Tenggara,,Bombana,,,,7,Emas Plaser,"Emas plaser Au 0,525 - 2,115 g/t","PT. Panca Logam Nusantara, 2010",690488.7339,49588.96606,-4.609278084,121.9042969
673,74,Sulawesi Tenggara,,Bombana,,,,7,Emas Plaser,Tidak ada data kadar Au,"PT. Cahaya Gemilang Sentosa, 2012",690488.7339,49588.96606,-4.609278084,121.8603516
674,74,Sulawesi Tenggara,,Bombana,,,,7,Emas Plaser,"Emas plaser Au 0,525 - 2,115 g/t","PT Panca Logam Makmur, Laporan Eksplorasi Tahun 2014",690488.7339,49588.96606,-4.653079918,121.9042969
675,74,Sulawesi Tenggara,,Bombana,,,,7,Emas Plaser,"Emas plaser Au 0,525 - 2,115 g/t","PT Anugrah Alam Buana Indonesia, Laporan tahun 2014",690488.7339,49588.96606,-4.653079918,121.8603516
676,13,Sumatera Barat,,Pasaman,,,,7,Emas Plaser,Aluvial dengan kadar Au=80 mg/m3,,690488.7339,49588.96606,0.351560294,99.75585937
677,14,Riau,,Kampar,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,28 gr/m3",,690488.7339,49588.96606,-0.087890591,101.0302734
678,14,Riau,,Kuantan Sengingi,,,,7,Emas Plaser,Kadar rata-rata Au = 20 mg/ m3,KPP Konservasi 2007,690488.7339,49588.96606,-0.30761571,101.6015625
679,14,Riau,,Kuantan Singingi,,,,7,Emas Plaser,Kadar rata-rata Au = 200 mg/ m3,KPP Konservasi 2007,690488.7339,49588.96606,-0.395504672,101.2939453
680,14,Riau,,Indragiri Hulu,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,089-0,136 gr/m3",,690488.7339,49588.96606,-0.483392703,101.3818359
681,14,Riau,,Indragiri Hulu,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,089-0,136 gr/m3",,690488.7339,49588.96606,-0.571279597,101.4697266
682,15,Jambi,,Bungo Tebo,,,,7,Emas Plaser,"Aluvial dengan kadar Au=0,327 gr/m3",,690488.7339,49588.96606,-1.406108835,102.4365234
683,15,Jambi,,Bungo,,,,7,Emas Plaser,Au = 40 mg/m3,Subdit Konservasi 2005,690488.7339,49588.96606,-1.537901237,102.1728516
684,15,Jambi,,Sarolangun,,,,7,Emas Plaser,"Aluvial dengan kadar Au=354,46 mg/m3",,690488.7339,49588.96606,-2.152813583,102.8320312
685,15,Jambi,,Bungo,,,,7,Emas Plaser,Kadar tidak diketahui,Kumpulan Makalah Dit. SDM T.A. 2004,690488.7339,49588.96606,-2.196727242,102.8759766
686,15,Jambi,,Bungo,,,,7,Emas Plaser,Kadar tidak diketahui,,690488.7339,49588.96606,-2.196727242,102.8320312
687,15,Jambi,,Bungo,,,,7,Emas Plaser,Kadar tidak diketahui,,690488.7339,49588.96606,-2.152813583,102.8759766
688,15,Jambi,,Sarolangun,,,,7,Emas Plaser,Data sumber daya tidak ada,KPP Konservasi 2006,690488.7339,49588.96606,-2.28455066,102.7001953
689,15,Jambi,,Sarolangun,,,,7,Emas Plaser,Data sumber daya tidak ada,KPP Konservasi 2006,690488.7339,49588.96606,-2.28455066,102.4365234
690,15,Jambi,,Sarolangun,,,,7,Emas Plaser,Data sumber daya tidak ada,KPP Konservasi 2006,690488.7339,49588.96606,-2.416275655,102.5244141
